t,ax,ay,az,gx,gy,gz
0.17,-0.0020018073053255855,-0.001485664178438516,-9.7858705774938,0.0007312882258385404,-0.0012571558198556665,-0.00021967121635730133
0.18,0.022282776172101934,0.004432261887671741,-9.745079059917,-0.0003703726542927955,-0.00043887784824334195,-0.00017514225122668375
0.19,0.018416990299422262,0.0206164877894929,-9.787387208369081,0.001594941311234396,-0.0006658311156932433,0.0010682783545914807
0.2,0.030236624590575918,0.0008945410717283026,-9.799534473974585,-0.0015828697716158047,-0.00013488502998577486,0.0002627530651050056
0.21,0.02810689641387512,0.0038542290703856485,-9.781744706069492,0.0006862223313592782,0.000911226579792855,0.0008933472351999252
0.22,0.029637654616461645,0.007779669865932861,-9.789634974994703,-0.0002487250722484376,-0.0002623517926645672,0.000957975881257154
0.23,-0.000707926089999273,0.026233616976967144,-9.793484527921212,-9.13043248816149e-05,-0.0010756863233379217,-0.0010332872140034807
0.24,0.008977990370908991,0.010738153257461743,-9.780994295956752,-0.0008194522860016113,0.0006971607440537641,0.00024242573607056523
0.25,0.030273991554590415,0.0036036174911517923,-9.759122308307512,0.0007904853540677683,-0.00022725264633653423,0.00025853969107671426
0.26,0.005024864615846013,0.012415232692799458,-9.790325481316591,0.0007255903939673368,-0.00010934653972023838,0.0005567752375574115
0.27,0.05186279962554213,-0.0020127346136789882,-9.79185397147697,-0.0005619259410666513,-0.00016305384656507179,-0.0002817378939983291
0.28,0.012294819789344446,-0.00033546864779077784,-9.780360237203706,-0.0010958396455890396,0.0006869724807855818,-0.00036940234020272386
0.29,0.03458176504589929,0.007946088049370035,-9.78296460399163,0.00011249411872768744,0.000680746658905909,0.0005465311760299442
0.3,0.005417002389900412,-0.0051014728776569524,-9.78471940465253,0.0007653851089727864,0.00010151451549057639,-0.0003232983120441538
0.31,0.01015198479262583,0.028465234109445545,-9.805831558517658,2.028178909360096e-05,-0.0014873344339580298,-0.0013471124724230873
0.32,0.039090693908989595,0.00206369793073824,-9.783679306294749,-0.0012226996123544023,-0.0007972468276014817,0.0004997742267234366
0.33,-0.011296730249945488,0.016238736714420478,-9.80585952764788,-0.0008054790553600607,-0.0001781625540393897,0.0013992282977860655
0.34,0.01746780592543392,0.010513988151599474,-9.793162422195655,-0.00025626397106142594,0.0009375155684670865,-0.000833617680009877
0.35000000000000003,-0.031305485949163964,0.048212493713740034,-9.8077338279172,-0.00010543755786763001,-0.0007500220549105812,-0.00023903307590056251
0.36,0.015454936804656236,-0.009596121041066372,-9.765689932250321,0.0009403081374573956,-0.0015273204231923485,0.0005344236435458574
0.37,0.0024102732930620695,-0.010039495470620795,-9.774746865587403,0.0003377356023322779,-0.0003941499556967945,-0.0013460578543884546
0.38,-0.015439142137470904,-0.00326557223581662,-9.77284509698611,0.00017212950771386951,-0.0003294927090638025,0.000332676211354704
0.39,0.04013685222770591,-0.014248231072396166,-9.79888117721673,0.00012185214552344289,0.0018017788913209155,-0.0001393556274730243
0.4,0.017042753509887886,-0.03494846201142948,-9.759497517126533,-0.0009234974926218649,0.00037927563495631614,0.0003199966839717652
0.41000000000000003,-0.009989942029416913,-0.00374819855252831,-9.781433112297174,0.0014591875752404367,0.0010351112459145786,0.0004568710591495093
0.42,0.011024732968921282,-0.014272320252358445,-9.752220822071347,0.0015633028912195618,-0.0009887630543228508,-0.0005397515327497477
0.43,-0.041502649815531194,-0.01744015247055095,-9.799385496732475,-0.0008265759414055249,-0.00018980980315576798,-0.0012766861475563087
0.44,-0.008994091520946055,0.02939107119169627,-9.819816873887111,0.0007351509468144044,-2.2222697098773364e-05,-0.001370806294502658
0.45,0.04114926064245179,-0.0005626740657090849,-9.813868853343992,-0.0009155790812075415,0.0005135138474501953,0.0009381265678943812
0.46,-0.032018076280385985,0.0006973882244873681,-9.800689402142355,0.0020967308916917866,0.0031138624660073297,0.0005144094332759964
0.47000000000000003,0.01472989648467633,-0.004011445552685774,-9.76753394658517,-0.000889538120031864,-0.001932046280731309,0.0003677114623438358
0.48,0.007150176087228894,-0.0034781688345346803,-9.767184914164654,-0.000712941095310326,-0.00021535726017968534,-0.0005120967990598081
0.49,0.014563390268801636,0.020492633404804575,-9.763676785658067,-4.079088641638526e-05,0.0012659802307876437,0.00025704856744534463
0.5,0.004123991557586304,0.005764957566681449,-9.769773921136311,-5.86348370386883e-05,-0.0008356537528258116,-0.001574682944704357
0.51,-0.03901312005532122,0.0029646529022033415,-9.791147347067087,-0.0003863079090733309,0.0001462174491816795,0.0018679299135798831
0.52,0.017481048072882033,-0.011022197023764089,-9.76474105270826,0.00023027452147288585,0.0011827395110230578,-0.00039929559853915203
0.53,-0.004755260353931036,-0.0041803456856103266,-9.7999381992778,-0.0010849437664170246,-0.0007651167622323719,-0.0006252260645357531
0.54,0.03459763692480554,-0.036711535200105026,-9.750912400396611,0.0022284697324351645,-0.0006213866792243862,0.000938489203736345
0.55,0.03946741084201937,-0.00629730674811256,-9.76611152449994,-0.0008029271780870264,0.001131573012874244,0.00048495096610586317
0.56,0.012601796716511932,0.038058226896692735,-9.767636925849034,-5.6637897658090404e-05,0.00015923747386456597,-0.0005547876954293903
0.5700000000000001,0.05386289149252708,-0.026242934199305065,-9.782823092906996,0.0005460722014820806,-0.00025498348034078003,-0.0011256057637672482
0.58,-0.024482069863245658,-0.005374273965540342,-9.741656944010497,-0.0011779375743196192,0.0003725879177221195,0.001679091256410435
0.59,0.019364009025227325,0.024690823399118506,-9.776371227460722,0.00025999161357343826,8.136167389011744e-05,0.0003858261396025429
0.6,0.019009234863841394,-0.005446958502381906,-9.80082284800247,0.001406001741706825,0.00041938250136385635,-0.0003109272308337372
0.61,-0.0009831533598414176,-0.04960788107328183,-9.788290771478895,0.001206288710059889,0.0006287564384616135,0.001635755991995992
0.62,0.014797000450343233,-0.007384400519021774,-9.789263635386774,0.00028323443722190613,-0.0010244690317205002,-0.001268159199245665
0.63,0.020500973328800676,0.02269604738208286,-9.810606193945441,0.0017509279322312497,0.0019236657207832972,-7.951921328260064e-05
0.64,-0.005895514824831969,0.020059188719424317,-9.77486985566147,-0.00028318732113598777,0.0016614442922422022,-0.001007045682043488
0.65,0.03688797500747788,0.03105850594510547,-9.738352536705719,-0.0007947270189558263,0.0008433267946890444,-0.0002946051228595896
0.66,0.004144682649543068,0.03657128007635159,-9.80505029407906,9.487813327992871e-05,3.655710147548743e-05,0.0004375745487989336
0.67,0.057881056949326055,0.014093937983902068,-9.77580960074479,0.001507481861313717,0.0002905849069017456,0.0007439387932768579
0.68,0.029798512415240508,-0.022107265926822803,-9.808145102352713,-0.0019501721010310223,0.00015128159806988205,-0.0007432302702928711
0.6900000000000001,0.012313472247870716,0.011914391401565052,-9.74499892157526,-0.001118813060423628,-0.0006781523669287508,-0.0002341234407008121
0.7000000000000001,-0.008983997904286592,0.035803859697312534,-9.791961785110223,0.0010159025423560131,-0.001126392717739564,0.00013063149259441744
0.71,0.004409519664168284,0.0017231429498386942,-9.792755542786617,-0.0003841694333335785,-0.00012767309436196084,0.0011027578253046042
0.72,0.019730766519716645,-0.002898861628315809,-9.81485914393863,0.0006381154370039261,0.0015373981074427439,-5.4505679249900474e-05
0.73,0.0046438116752108875,0.014132779913062318,-9.814696560076758,-0.000595942611670703,-2.3858816880499524e-05,0.0003424967912712216
0.74,0.02163659992320905,0.028610392820400003,-9.757051383603578,0.00027657335845371106,-0.0008843880722333666,0.00019048978162787423
0.75,0.016753279872864683,-0.031093012905832173,-9.773697599957492,0.00032822833013890516,0.0027174740375339205,0.00197684461128167
0.76,0.029343426535726115,-0.00893068343771785,-9.788103658967772,-0.00075324335055882,-8.738336154917611e-05,-0.001363442001837003
0.77,0.019671989020897312,0.04074520905648958,-9.791766993744117,-0.0004907070139634865,0.0005156050035903405,0.0013058536208882337
0.78,0.02782511784889969,0.011325952474495462,-9.782661449392922,-0.0006290838377436085,-0.00045414644006779655,-0.002047289029738655
0.79,0.03660938955292879,-0.0116284457393975,-9.782041871994087,-6.266592054490767e-05,-0.0008624144118595632,-0.0004294394273660738
0.8,0.010543705566174068,-0.025138399152085412,-9.761998333290801,-0.0007768607781675882,0.00010573744574744302,-0.0016577283913566314
0.81,0.0265803435300334,0.005677588091363428,-9.79187757988711,-0.0013670452453909906,0.002329247112028298,-0.001187422581274031
0.8200000000000001,0.010004438190847655,0.019147431510018947,-9.785592097382644,-0.0009967855784546397,0.0020369135283213142,0.0030050671692404066
0.8300000000000001,-0.0033500068626726963,-0.005341591471962324,-9.786892487445126,-0.0010715666288253418,-0.00016824895678803052,0.0004415555509405095
0.84,-0.008651863057657307,0.011666474642044681,-9.802510325313742,0.0018286976444055925,-0.0007868570784282375,-0.00014527784594210974
0.85,-0.009086761789243796,0.06886264075603393,-9.74785297180855,0.000877337576061744,0.0006347660744666187,-0.0002761560712300993
0.86,0.012878900820398331,0.022020325346194056,-9.766231039249583,-3.3822964516041134e-05,-0.0011748958083699816,-0.00013817374397466525
0.87,0.008491123776263737,0.010655115060465245,-9.791893408741652,-0.00016638749000895512,0.00043216988962625595,-0.0004553272188190161
0.88,0.03511340819469898,0.03038866054158238,-9.755411622426156,0.000571538522545139,0.0012127158178198286,0.00025542932766846603
0.89,0.015319971395175026,0.04835609936175621,-9.788177022195153,0.00045175640839920344,0.0002531553475778674,0.00010008439309141418
0.9,0.05093860966188435,-0.0042659942539442055,-9.812598806211383,-0.0006215580335428473,0.0005164942616733081,2.713401586510532e-06
0.91,0.050556160540421016,0.01820754244978739,-9.776267549928237,0.0021931683089305948,0.0017733549024752425,0.0004858465525565008
0.92,0.0027903080811773374,-0.011902981749992991,-9.801655033492231,-0.0006630572096947675,-0.0009124114719834181,0.001291142953088865
0.93,0.012770945684920376,0.001995986711012046,-9.825461599557238,0.0003627492251471385,0.0006801434033916108,-0.0016445859869741925
0.9400000000000001,0.043875184265314525,-0.0033942293951264727,-9.761881810262018,0.0010274384815581808,0.0006544203382143629,-0.0010104306844144779
0.9500000000000001,-0.004112961310112984,0.008096850204584102,-9.767203773808689,-0.000371524807449949,0.00046371720435651955,0.00015246679835624364
0.96,0.026686918454269647,-0.00035921311537187844,-9.776464121759103,-0.00019217118580355504,9.651173193403915e-05,-0.00015197737820688538
0.97,0.02351893337989163,0.0020414091485469886,-9.808924365846767,0.00025256251210246857,0.0016714919729931572,-0.0024666584409312976
0.98,-0.0024913391889585263,-0.002584578480792823,-9.78612882441489,-0.00013685026450968422,0.000376512421372447,0.0003959939896870995
0.99,0.041847608962158306,0.02314964869846525,-9.802971275146053,-0.0002719145813212899,-0.0015567217824785824,0.00042799548371410964
1.0,0.04673044590160232,0.00342340649695145,-9.773204286746664,0.001827350214164185,-0.0013338614049161375,0.0009638280136981883
1.01,-0.008779736894165615,-0.0040447333858228416,-9.765891230986373,-0.0002285252231228939,0.0001386756541711527,-0.000952898510703949
1.02,-0.007577447918392566,0.006103425779569854,-9.777231785040563,-0.00023445617235587666,0.0015000445946989586,0.0006826552419877071
1.03,-0.010458736006725861,-0.030550630460596865,-9.768502311004397,0.0018323116054099443,0.0013774118889776938,0.0005390866789295762
1.04,0.06726765152644455,0.014177323580808414,-9.773635059234449,0.0018439345261677923,0.0006389931587382988,0.000927988176797059
1.05,-0.0076814441456007476,0.03439349444989603,-9.794185321709744,-0.00019657095353470836,0.0002665458158592048,-0.0005974238233002768
1.06,0.03327434643040631,0.017145953224194734,-9.774016061420387,0.0010895839345948532,-0.0009783036231148655,0.0008823503424176613
1.07,0.02186612351206587,0.016228702575833066,-9.78098219543987,-9.065105750515944e-05,0.0013712470934673195,0.0008508689887312599
1.08,0.029385261247444318,-0.009520975268659436,-9.791426407409828,0.0019206461576468017,0.0009307746911386448,-0.0014720402556532407
1.09,0.03936176793724404,0.008458127067795012,-9.79316879644751,3.304682710179917e-05,-0.0009720071925948158,-0.0004182798423662747
1.1,0.03069738756006793,0.021748625710712514,-9.812646387433613,0.0016112284332767217,0.000837533810897696,-0.0005989304285787463
1.11,0.024598630615905136,0.007746753660207437,-9.772411969041347,-0.000913717366440399,0.0002327820928762608,-0.0011165601493811279
1.12,0.010214096523899902,0.014286017941024267,-9.823269983843131,-0.0005711402773965811,0.0005120094715512439,0.0012553120361066962
1.1300000000000001,-0.007898703198259036,0.019802023313017617,-9.73422127304573,0.0007087614722244398,-0.0020912895085981,0.0004043667290302598
1.1400000000000001,0.017345505989969992,-0.008856093953098169,-9.783941795504976,0.00017203357323257793,0.0006138902853726931,0.0017162096816512073
1.1500000000000001,-0.00786848571721554,0.029996467952657195,-9.785688403903544,-0.001963238276804743,-0.0003911034251911056,0.0006909063227933547
1.16,0.031064160685207398,0.0019309005511826812,-9.763810789134816,-0.0014815943994539423,0.001675949048053509,0.0004683566127006584
1.17,-0.02247190802883968,0.0054895593719015215,-9.775858227472186,0.0009465839858434041,-0.0003709436615217946,0.0009137636899662106
1.18,0.004632982480420013,0.012190200904516814,-9.779799119536559,0.0011684715559890384,0.00043287802013716834,0.00033440089269869594
1.19,0.03097666720137976,0.017430527735892647,-9.778791437554318,0.00037034323928172586,-0.0006633452647393818,-4.7528680240352934e-05
1.2,0.02758927296841389,-0.022061035514798422,-9.801698198363997,-5.25225324523588e-05,0.0005833938643534951,0.0010998242469102946
1.21,-0.01770518126518019,0.01597203766703244,-9.778373721650073,-0.0009585360819784094,7.499096968042237e-05,0.0015814555476589733
1.22,0.03770590140726124,0.012033319712209539,-9.799284029109655,-0.0006435882288125641,-0.0006222500172903204,0.0003023061918311936
1.23,0.012680016235782906,-0.03250842796870522,-9.794814525511175,0.0009443851904853202,0.00021142605556065934,0.0014289605904369894
1.24,-0.03694205530109107,0.011570412782794014,-9.792235968858638,0.0009567939825665269,0.0010418200668900618,0.0006541165013240934
1.25,0.0073544865515556175,-0.013631683912039526,-9.800027130788205,0.002427653100346085,-5.161688866044177e-06,-0.001903522292066514
1.26,0.023852327817778657,-0.0237213984570704,-9.7765362462048,0.001704254361517141,-0.0002576994309568257,0.00020788044434303304
1.27,-0.006224440539072533,-0.02862005157336715,-9.762123122317686,0.001409550684860527,-0.0014022595410589252,-0.0011516472141061395
1.28,0.036583615126895695,-0.005789358031976422,-9.797635497910687,-0.0015012779371188537,-0.0005941362900254239,0.0005396366060169936
1.29,0.00498250735948867,-0.011201306030535717,-9.799326947062745,0.0006241878428127711,0.0004762741793285538,-0.0013127658838923664
1.3,0.019001219100516657,0.04647787572813601,-9.793744195970843,-0.0022101034366326443,0.0002543535853903823,-0.00037177603363833576
1.31,0.03046208383655022,0.012057838003363155,-9.820094704832298,0.0005593857717166118,0.0009019536262212701,0.00023824143205868195
1.32,0.009511278406354465,0.0019989575387799885,-9.75735924020503,0.0008601330853758539,0.00042921137411506844,0.0006300647056014667
1.33,0.04010306768359293,0.012535993854934507,-9.762364816251157,-0.0006046732628698823,2.0388586168541476e-05,0.00029677609665695724
1.34,0.007072798666351628,0.0273871208389736,-9.784643250684612,0.0009205284754174189,-0.00019374117222457213,0.0006211672557321127
1.35,0.03195349252247488,0.02898820708790701,-9.772320984383422,-0.00016583879191537905,8.245783267186965e-05,0.0009295190420240731
1.36,-0.004831757312265086,-0.003410878450048141,-9.771604893752063,-0.0018930603710541557,-0.001096472328074761,-0.0013821853974428208
1.37,0.027869208074492946,0.008167802809444407,-9.792895822580801,-0.002233616119848305,-0.0004782644401551768,0.0008494338997277405
1.3800000000000001,0.013827775602584337,-0.0005695133975036825,-9.792108229546667,-0.00018488406638257474,0.00039779008194185215,0.0011892174967107927
1.3900000000000001,0.04920066932550128,-0.004509740252611752,-9.776494230535487,0.0014276861322676917,0.00013086206527386046,0.0014535858895693974
1.4000000000000001,0.013058485355346486,-0.019530943171746414,-9.811870364966264,0.00019212665843410922,-0.0006373982238274622,-0.0004944003521987352
1.41,0.008377651480190942,-0.03405389543048063,-9.750041884464927,-0.0013805365125650162,-0.0006881338537336524,-0.00025801668807442916
1.42,0.002767705792874532,-0.0038638314190638295,-9.762188725547045,0.0009035850193786016,0.001920769831165984,-0.00128218151537704
1.43,0.007185611242687816,0.018020863472781107,-9.798101692271135,0.000492827468259919,-0.0008405439391575344,0.000574697088463202
1.44,0.010908668744614304,0.02436956314259706,-9.80388626542603,-3.108665068772661e-05,-0.0016309058258475303,0.0010282969915684844
1.45,0.020554701992755345,-0.043330230774934066,-9.761339904552397,-0.000505000712808731,-0.00033390023837355466,-0.00096975241128969
1.46,-0.0011283280092858616,0.003286850360938927,-9.788609072189505,-0.0005542832766875555,0.0006278904406949173,-8.924434093640552e-05
1.47,-0.009497136050789843,-0.01603260671524133,-9.776223109740593,0.00042866200228248107,0.0005619218539288437,0.001420661655528167
1.48,0.021366709667013255,-0.012705469491729009,-9.77582872538549,-0.0002427861508643793,-0.0012768578168457318,0.0011672224165719832
1.49,0.021157883501457357,-0.002564381943128088,-9.812519908717027,-0.0002314881720972547,0.0013145924445773771,0.0004833771131824704
1.5,0.009249133730645924,0.012301637763132528,-9.787827300819632,-3.113753020334493e-05,0.0005487758940462952,0.0020510125601262996
1.51,-0.0018498812747407088,0.014339387974404115,-9.761343509970363,0.002176980529053753,0.00026938113513277873,0.0002601905933170753
1.52,-0.005405937288073748,-0.0009601505539812115,-9.731787147974412,0.0011762401574663857,-0.0006456610327673472,0.0004330703726182551
1.53,0.01581735326167119,-0.02033613834174367,-9.796201651550412,7.41371520461436e-05,0.0005139082114575536,-0.0007333688059494057
1.54,-0.005138415817210399,0.012607864375899565,-9.780495456512353,-0.001489567493308969,-0.0018729834359912916,-0.0010173841129896078
1.55,-0.0027297437040208466,0.042126219808248225,-9.784947333486349,-0.000358675284939333,-9.319158664876183e-05,0.002037231162429517
1.56,0.0008853992766651372,-0.019422435563399117,-9.804545308392356,0.0012059933699072982,-0.0007620911163416273,0.0004477084524509569
1.57,-0.014920476397547932,0.001188638897568763,-9.804349273521362,-0.0003070782363503251,-8.436383804009514e-05,0.00028532564941538205
1.58,0.0256796799329152,-0.006688642761480355,-9.769845980167254,0.0007191711169753934,-0.00013925848388401536,0.0011638515327343586
1.59,0.019829346554992668,0.01791015098688152,-9.768715018898474,-0.001041938226142404,0.00020633906236226844,0.0026976737265958324
1.6,0.04986646891128496,-0.011979947736751782,-9.769730014465287,0.0003230797426252751,0.0016332145066061728,0.00019152017817320818
1.61,0.017962379861775086,0.026265609343618324,-9.784434049479039,0.0006807770953297968,0.00014321680560730848,-7.040758116420443e-05
1.62,0.03352022607071753,-0.0208320626776165,-9.806736171415105,-0.0006794823967254196,0.0006303013589575532,-0.0007515371891857679
1.6300000000000001,-0.001384204824409074,0.003505005766779817,-9.785722880660934,0.0007655852363134292,0.0012852870044459102,0.00046653140723722995
1.6400000000000001,-0.004800545316828447,-0.01481744974565792,-9.799755802763231,-0.00018624873355569185,0.0006539655793086961,-0.00020867305554641262
1.6500000000000001,-0.02418613450264811,-0.000762698638925168,-9.78781812785523,0.0010355471254651493,-0.0016314060842151235,-0.00023560736811864622
1.6600000000000001,0.018820728993983068,0.008337434368292474,-9.750782036978437,-0.0018908119951239978,-0.001295060830227205,0.0014638622298139095
1.67,0.026247466872024866,0.01974626705886152,-9.779355963990191,0.000995184981971686,-0.0005194802332847904,-0.001402503456040897
1.68,0.02071450349040889,0.0005852060057382679,-9.784657568426287,-0.0028645288378416514,-0.0003434955079326346,0.002520415012247402
1.69,0.048431141492341685,0.003598908610633221,-9.81328730115211,0.0005348842714636474,-0.0003595722860494895,0.0005650802095003062
1.7,0.023936159161158047,0.022504173156482128,-9.783559531382654,-0.0014609583529944428,-9.732336269763542e-05,0.0001994774730157385
1.71,-0.0275669090241007,0.0307321278581548,-9.78205186547268,1.3899348178951501e-05,0.0009908061216900806,0.0004446452262360524
1.72,0.0037948307872598397,0.028761182712066354,-9.82714276916827,0.000768326018107997,-0.0004883722822307594,0.000997815408410548
1.73,0.012237224557661094,-0.005815866472219056,-9.75680707533127,0.0017289369476239916,-0.0007701495196514126,-0.0007876956557145597
1.74,0.01485765799189108,-0.012293094230544751,-9.763885305617942,0.001435784336320233,8.65601330493973e-06,0.001503821392066557
1.75,-0.039180642271463534,0.01515803418747515,-9.811915831638835,-0.0003425357118921839,0.0016550455762707114,0.00023148581680545218
1.76,0.0007512471468789934,0.00018645344112576574,-9.768447752027722,0.0003582288233226952,0.0017647180216699046,-0.00026177047744417126
1.77,0.05406822690788876,-0.03059105892792428,-9.777723915326703,-0.0008411220959249583,-0.00024856420802835436,0.0005523339506431388
1.78,0.054049122539973384,-0.006458593734185755,-9.79934998063445,-0.0014657590721805142,0.0008374709026511215,-0.00043877131761774327
1.79,0.014718924908886027,0.021576700251522543,-9.773498039188318,0.0012478126607335636,-0.0021942603049004716,-0.0006865657751041687
1.8,0.0028259579800493304,-0.0110507392567601,-9.760327401109251,-0.001586468151234102,-0.0006262294663639526,0.00034766590110894315
1.81,-0.005491415192789442,-0.033323701114568345,-9.81571791039245,-7.922662544975491e-05,-5.3377568948014936e-05,-5.918487138006078e-05
1.82,-0.0015227964930915258,0.034850110568241964,-9.810417240948919,0.00030338824061994343,-0.0008085360419431078,0.0008068496408990508
1.83,0.04043836331828667,0.031136377989279228,-9.782145376898457,0.0007626659703854839,0.000585037937656101,0.0006565334427512632
1.84,-0.040981884964456046,-0.01868118624334271,-9.799320725067695,0.0003964180008086595,0.0022350733027310674,1.2905828947490104e-05
1.85,0.04461403484800991,-0.006383356977488582,-9.802108643401112,-0.00020708321833457676,-0.0005535275803573779,-0.0009322626705778369
1.86,0.01376603904200033,-0.023190513195987642,-9.787142429910972,-0.0011444717876010753,-0.0006887973132309185,2.9319618347928696e-05
1.87,-0.005971146845943584,0.05875499560586172,-9.805002477865994,0.0004342951284977145,0.0002511420585521618,-0.000665535277429713
1.8800000000000001,0.048598693310647506,-0.017803340225372482,-9.781394491656872,0.0010001845640199632,0.0009394126723009476,-5.964830742201698e-05
1.8900000000000001,0.020006279997450367,0.007835291553794218,-9.785041984247226,-0.000552916144664712,0.0007484279208297995,0.0002879735874861045
1.9000000000000001,0.027229130682090673,0.013347359015086078,-9.790108047317226,-0.0013481272594150476,0.0001320197440155951,0.000362035812074381
1.9100000000000001,-0.0034886646810964855,0.0016851464350778273,-9.790211759783771,-0.0007996947864877538,0.000389843392837443,-0.0013548224852577891
1.92,0.006044702120754607,0.006523990451907669,-9.81483644228352,0.001436186100012171,0.0014479499850594318,-0.00015251733430296478
1.93,-0.0105515743057538,0.021635475265954208,-9.831658357845306,0.00046345433783907315,-0.002209921965799875,-0.0010563476602653329
1.94,0.03394064021399677,-0.006178413914791239,-9.753260564087421,-0.0001937789201521298,-0.0008721330214268593,0.0008143964826306589
1.95,0.034524310911110696,-0.0015479987140825076,-9.791124327901647,0.002097296530747994,-0.000976614719429302,-0.0007374634040851927
1.96,0.04186521691569201,0.03046468516867809,-9.76719519616314,0.0003354483683099303,0.001811116148499621,-0.001122374312539903
1.97,0.032883824927105086,-0.016750438121005587,-9.782544053996359,0.00034903612230694197,0.0020212988508131087,-0.0015517591481792672
1.98,-0.005407534032701111,-0.017264590666127216,-9.783372245026301,-0.001181069206845832,-0.00022360660646083823,-0.000420588412855411
1.99,0.0017231483083226026,0.0016750072958737743,-9.796650701562687,0.0009126012877536447,0.0004416597198208381,-0.0016749620596421284
2.0,-0.015089542279668097,0.03893586186593621,-9.783533469451575,0.000615410402900811,-0.0003775388873556505,0.001374447216941239
2.0100000000000002,-0.01884387152070012,0.008639418268566672,-9.756222204053385,-0.0005275875364369197,-0.0004366152831022358,0.0006411316108045315
2.02,0.029174549626701872,-0.005374448522128857,-9.796544149823607,0.0008629264823369366,0.0006480993639362036,-0.0015855973173848081
2.0300000000000002,-0.00914151126309582,-0.009845076749277596,-9.799867722218636,0.0006380344399282512,-0.000834308051674399,0.0003352761115882635
2.04,-0.019365435009346003,-0.003879602184477293,-9.779770428470496,-0.0013237344353990601,0.0006463221475430637,-0.0007065989043073726
2.05,0.001720060314965863,0.009347067877466385,-9.754211335457597,-0.0011826346502605218,0.0009138201364823995,0.00034164452167675133
2.06,0.04671330641717213,0.0036414575044384292,-9.769046356631447,-0.0005139768013928971,0.0016511788490210643,-0.00034065242156974243
2.07,0.006667072113273401,-0.0047574789551592485,-9.808986508011573,0.00013210767397093466,0.00046891344767860095,-0.0005196659341286135
2.08,0.011732247451262001,0.026687645642466496,-9.81213839817976,0.0005711362933999293,-0.0003334523471647245,-0.0003116383222162092
2.09,0.004258127208917826,-0.0017068316162263944,-9.781712422389,0.0014626426398033413,-0.000840586052512433,-0.0023127803309294904
2.1,0.0152553138844382,0.015744711568510834,-9.748710355279307,0.0017109369950118944,0.002749327952607003,-0.00030526926544933183
2.11,-0.007409916103669279,-0.01350904935821733,-9.781702689057887,-0.0018368380406201853,-0.00011048397619594375,-0.00018622294984066922
2.12,0.0390544707900417,-0.0242475595109032,-9.780022552781258,-8.992384102225703e-05,-0.0009133880419218483,0.0006795611424764774
2.13,0.005973228244532867,0.022085763397836963,-9.774086197769192,0.0006245073752860862,-0.0012944056198193065,0.0007991967316948879
2.14,0.010970336236304763,0.014750452862784074,-9.799815561072608,0.0021526849819458907,0.0003719603324370599,-0.00023732516206850606
2.15,0.026004485878290545,0.03273047062561507,-9.784646789818506,-4.20032144075213e-05,0.0008152567669685612,-0.0016306716055072181
2.16,0.0018409457640091113,0.0020969585145105708,-9.77085586728249,0.00026439070297730227,-0.0001904639494628101,0.0019478250129560456
2.17,0.009162680741562871,-0.018992869741323734,-9.767607904341952,-7.417273380495787e-05,0.00186788761111952,-0.0010037406977820072
